order_id,order_date,Month Name,region,salesperson,category,product,quantity,unit_price,sales_amount,discount,profit,profit_margin_percent,payment_mode
4219,24-03-2026,March,North,Priya,Electronics,Monitor,1,51740,51740,3052.95,14946.16,28.89,Card
4220,25-01-2025,January,North,Priya,Electronics,Laptop,15,9690,145350,22800.23,26784.26,18.43,Net Banking
4221,15-07-2025,July,West,Priya,Appliances,Washing Machine,2,70742,141484,19343.85,41072.68,29.03,UPI
4222,17-10-2025,October,Central,Anjali,Electronics,Mouse,2,13326,26652,177.98,7307.44,27.42,UPI
4223,19-09-2025,September,West,Anjali,Furniture,Sofa,8,25215,201720,40062.18,25251.06,12.52,UPI
4224,12-12-2025,December,Central,Rahul,Furniture,Chair,9,66310,596790,30526.27,122679.26,20.56,UPI
4225,28-07-2025,July,South,Kiran,Furniture,Chair,9,77955,701595,38498.66,271624.69,38.72,Net Banking
4226,15-04-2025,April,Central,Vikram,Electronics,Tablet,6,39970,239820,12529.6,84837.52,35.38,Card
4227,22-07-2025,July,West,Neha,Appliances,Refrigerator,15,12865,192975,22702.02,17530.61,9.08,Cash
4228,22-12-2025,December,South,Rohit,Appliances,Air Conditioner,10,2557,25570,2756.25,3795.48,14.84,UPI
4229,05-05-2026,May,South,Rohit,Appliances,Washing Machine,5,54417,272085,16196.71,79475.39,29.21,Card
4230,30-01-2025,January,West,Kiran,Office Supplies,Notebook,9,25433,228897,30822.55,34038.26,14.87,Cash
4231,10-02-2025,February,Central,Sneha,Office Supplies,Printer Paper,11,60174,661914,111689.18,17116.19,2.59,Net Banking
4232,01-01-2026,January,North,Meera,Furniture,Chair,7,59050,413350,33637.33,103502.31,25.04,Cash
4233,09-02-2025,February,Central,Anjali,Furniture,Sofa,1,68401,68401,12363.96,3941.14,5.76,Net Banking
4234,29-01-2026,January,East,Vikram,Appliances,Microwave,3,28031,84093,8006.37,10916.57,12.98,Cash
4235,09-01-2026,January,East,Rahul,Office Supplies,Envelope,14,55965,783510,135105.42,166231.08,21.22,UPI
4236,03-04-2025,April,Central,Rohit,Office Supplies,Envelope,1,3248,3248,259.15,1150.57,35.42,UPI
4237,05-09-2025,September,West,Neha,Office Supplies,Notebook,13,75635,983255,106689.83,162468.73,16.52,Net Banking
4238,28-01-2025,January,East,Anjali,Furniture,Table,2,24577,49154,1773.9,10192.15,20.74,Cash
4239,18-09-2025,September,West,Rohit,Electronics,Phone,14,73386,1027404,109384.63,236365.27,23.01,Card
4240,02-03-2025,March,North,Meera,Furniture,Chair,13,65061,845793,23605.7,231041.03,27.32,Net Banking
4241,07-04-2026,April,North,Vikram,Appliances,Washing Machine,2,57284,114568,382.84,33323.23,29.09,UPI
4242,01-06-2025,June,West,Arjun,Furniture,Table,14,4706,65884,10015.73,2593.42,3.94,Cash
4243,01-11-2025,November,North,Meera,Furniture,Sofa,1,59274,59274,7715.33,9207.43,15.53,Net Banking
4244,09-04-2026,April,South,Sneha,Furniture,Desk,13,29294,380822,64235.6,14187.53,3.73,Net Banking
4245,24-02-2026,February,South,Neha,Electronics,Monitor,4,41861,167444,9125.32,42938.9,25.64,UPI
4246,15-04-2026,April,North,Vikram,Appliances,Microwave,7,34132,238924,8175.14,38789.46,16.24,Cash
4247,02-06-2025,June,West,Sneha,Office Supplies,Printer Paper,4,52774,211096,23558.09,63643.12,30.15,Net Banking
4248,21-01-2026,January,Central,Neha,Appliances,Microwave,15,45225,678375,94752.61,119816.46,17.66,Card
4249,27-02-2026,February,North,Neha,Appliances,Air Conditioner,10,2273,22730,3879.44,5712.69,25.13,Net Banking
4250,19-10-2025,October,Central,Meera,Appliances,Washing Machine,8,51936,415488,60836.97,108415.78,26.09,Cash
4251,20-03-2025,March,North,Vikram,Office Supplies,Pen Set,4,778,3112,568.12,610.41,19.61,Card
4252,29-05-2026,May,North,Sneha,Electronics,Keyboard,8,29799,238392,47463.14,30762.48,12.9,UPI
4253,11-12-2025,December,West,Neha,Furniture,Cabinet,8,18019,144152,2873.04,23939.01,16.61,UPI
4254,26-12-2025,December,West,Kiran,Furniture,Desk,6,15273,91638,12927.85,17741.95,19.36,UPI
4255,10-05-2025,May,North,Neha,Electronics,Keyboard,12,59517,714204,137255.03,60858.58,8.52,UPI
4256,14-12-2025,December,North,Meera,Electronics,Phone,4,32417,129668,10681.15,15096.9,11.64,UPI
4257,22-02-2025,February,West,Sneha,Appliances,Air Conditioner,10,27959,279590,6406.08,59510.04,21.28,Card
4258,07-08-2025,August,Central,Sneha,Electronics,Monitor,1,60209,60209,771.54,10748.24,17.85,Net Banking
4259,30-04-2025,April,East,Meera,Furniture,Table,7,58258,407806,47685.02,121928.77,29.9,UPI
4260,09-04-2026,April,Central,Neha,Office Supplies,Pen Set,9,4706,42354,5886.22,12748.27,30.1,Net Banking
4261,17-06-2026,June,East,Priya,Furniture,Cabinet,2,65726,131452,2673.45,26215.25,19.94,Cash
4262,23-06-2025,June,South,Meera,Office Supplies,Stapler,12,6643,79716,10431.97,20510.83,25.73,Net Banking
4263,20-01-2025,January,East,Kiran,Appliances,Washing Machine,1,14879,14879,2161.18,3681.6,24.74,Net Banking
4264,23-04-2026,April,West,Rohit,Furniture,Table,3,20156,60468,9891.83,10700.81,17.7,Net Banking
4265,09-06-2026,June,North,Neha,Electronics,Monitor,11,19710,216810,29470.86,47470.83,21.9,Cash
4266,25-04-2026,April,South,Sneha,Appliances,Refrigerator,15,44385,665775,63203.53,120577.99,18.11,UPI
4267,03-04-2026,April,East,Rahul,Furniture,Desk,14,26819,375466,59444.98,45651.99,12.16,UPI
4268,30-01-2025,January,West,Anjali,Appliances,Refrigerator,9,44733,402597,61783.56,85931.88,21.34,Cash
4269,27-03-2026,March,Central,Sneha,Appliances,Air Conditioner,10,7564,75640,10819.99,10314.08,13.64,Card
4270,11-11-2025,November,West,Rohit,Furniture,Sofa,12,76515,918180,172069.22,195943.16,21.34,Net Banking
4271,14-07-2025,July,North,Priya,Electronics,Tablet,7,8305,58135,5461.49,17779.65,30.58,UPI
4272,05-06-2025,June,East,Neha,Office Supplies,Stapler,8,22590,180720,29084.35,8525.74,4.72,Card
4273,12-11-2025,November,Central,Kiran,Furniture,Desk,7,12137,84959,5147.51,12133.91,14.28,Cash
4274,22-10-2025,October,North,Neha,Electronics,Phone,10,32615,326150,1078.79,141394.75,43.35,UPI
4275,17-12-2025,December,South,Rahul,Electronics,Phone,14,32973,461622,7500.71,141510.88,30.66,Card
4276,02-04-2026,April,Central,Meera,Furniture,Sofa,1,63079,63079,10981.26,10833.03,17.17,UPI
4277,06-09-2025,September,North,Neha,Appliances,Washing Machine,15,19968,299520,25637.11,76831.49,25.65,Card
4278,02-06-2026,June,South,Meera,Appliances,Air Conditioner,12,55478,665736,38104.76,188622.76,28.33,Cash
4279,30-07-2025,July,North,Meera,Electronics,Mouse,2,76287,152574,16235.86,39119.89,25.64,Cash
4280,14-04-2026,April,West,Arjun,Electronics,Tablet,8,23296,186368,24513.68,56033.8,30.07,Card
4281,13-04-2026,April,North,Arjun,Office Supplies,Notebook,4,14181,56724,10809.83,1837.92,3.24,Net Banking
4282,04-04-2026,April,South,Arjun,Furniture,Table,8,69048,552384,101582.21,96706.53,17.51,Net Banking
4283,28-03-2025,March,South,Rohit,Appliances,Mixer,1,38060,38060,2803.85,9943.55,26.13,Cash
4284,27-02-2025,February,West,Anjali,Office Supplies,Pen Set,10,68381,683810,131522.2,140830.41,20.59,Cash
4285,29-01-2025,January,East,Neha,Electronics,Laptop,12,7236,86832,9924.03,15306.42,17.63,Cash
4286,07-08-2025,August,North,Vikram,Electronics,Phone,12,57253,687036,33747.07,251606.68,36.62,Cash
4287,15-12-2025,December,West,Meera,Office Supplies,Envelope,1,52165,52165,7931.92,3286.62,6.3,Net Banking
4288,09-07-2025,July,East,Neha,Furniture,Bookshelf,12,76954,923448,125614.4,180625.67,19.56,Cash
4289,02-08-2025,August,North,Rahul,Furniture,Table,13,18404,239252,27049.66,34178.27,14.29,Card
4290,28-06-2025,June,North,Anjali,Electronics,Keyboard,14,74414,1041796,101238.65,180453.63,17.32,UPI
4291,28-01-2025,January,Central,Vikram,Electronics,Phone,1,30742,30742,1783.54,9861.71,32.08,UPI
4292,02-07-2025,July,East,Rahul,Electronics,Laptop,10,43413,434130,5728.81,189553.6,43.66,UPI
4293,24-02-2025,February,North,Arjun,Furniture,Cabinet,13,72537,942981,115139.88,264647.71,28.07,Card
4294,03-05-2026,May,Central,Meera,Electronics,Mouse,13,78958,1026454,91830,157572.99,15.35,Card
4295,04-07-2025,July,Central,Rohit,Electronics,Monitor,10,42507,425070,74223.66,65319.14,15.37,Net Banking
4296,20-06-2025,June,East,Rohit,Furniture,Desk,6,58328,349968,59129.69,31095.24,8.89,UPI
4297,17-03-2026,March,East,Sneha,Electronics,Monitor,4,59031,236124,16609.21,36768.84,15.57,Card
4298,25-06-2025,June,South,Rahul,Furniture,Table,9,32175,289575,47557.34,34809.74,12.02,UPI
4299,03-09-2025,September,Central,Neha,Electronics,Tablet,3,9064,27192,1686,5395.57,19.84,UPI
4300,19-02-2025,February,South,Meera,Electronics,Phone,7,78156,547092,35599.37,197964.78,36.18,Net Banking
4301,18-05-2026,May,West,Meera,Furniture,Bookshelf,2,34532,69064,3506.75,13714.97,19.86,Card
4302,05-01-2025,January,North,Priya,Office Supplies,Marker,2,68489,136978,8482.69,23877.95,17.43,UPI
4303,09-05-2025,May,West,Kiran,Furniture,Desk,5,75861,379305,72531.7,1738.93,0.46,Card
4304,31-03-2026,March,East,Anjali,Office Supplies,Printer Paper,4,30145,120580,11818.65,23846.79,19.78,Card
4305,14-04-2025,April,East,Anjali,Office Supplies,Printer Paper,5,77620,388100,8820.16,119680.58,30.84,Net Banking
4306,19-02-2026,February,West,Rahul,Furniture,Desk,5,21132,105660,14161.66,26876.38,25.44,Cash
4307,10-02-2026,February,Central,Neha,Office Supplies,Notebook,7,13950,97650,15619.29,16843.6,17.25,Cash
4308,20-02-2026,February,Central,Kiran,Appliances,Air Conditioner,4,77336,309344,7628.46,128539.09,41.55,Net Banking
4309,02-10-2025,October,North,Anjali,Furniture,Table,7,43536,304752,48174.77,79910.57,26.22,Cash
4310,24-01-2026,January,North,Vikram,Office Supplies,Printer Paper,11,38723,425953,45442.72,95073.35,22.32,Net Banking
4311,02-02-2026,February,Central,Rahul,Electronics,Tablet,14,15081,211134,7723.44,63755.65,30.2,Card
4312,12-05-2025,May,East,Priya,Electronics,Monitor,2,46464,92928,11309.45,11814.55,12.71,Card
4313,12-11-2025,November,East,Sneha,Appliances,Refrigerator,2,3120,6240,541.64,1972.73,31.61,Card
4314,06-05-2026,May,Central,Arjun,Electronics,Tablet,6,40871,245226,3976.79,51189.79,20.87,UPI
4315,25-02-2026,February,Central,Vikram,Furniture,Sofa,14,76457,1070398,28886.75,427951.25,39.98,Card
4316,23-05-2025,May,East,Vikram,Electronics,Monitor,1,50374,50374,3964.6,16741.22,33.23,Card
4317,24-08-2025,August,Central,Rohit,Furniture,Chair,8,69682,557456,52469.63,73349.1,13.16,Card
4318,18-10-2025,October,North,Kiran,Furniture,Bookshelf,15,72091,1081365,200463.95,249206.5,23.05,Card
4319,16-05-2025,May,East,Vikram,Office Supplies,Pen Set,10,32405,324050,2014.04,82516.54,25.46,Cash
4320,04-04-2026,April,Central,Meera,Electronics,Laptop,1,60953,60953,1394.76,9736.83,15.97,Net Banking
4321,23-11-2025,November,East,Rohit,Office Supplies,Pen Set,6,75534,453204,23161.28,135880.52,29.98,Card
4322,05-02-2026,February,East,Meera,Electronics,Tablet,7,42658,298606,40311.32,54390.57,18.21,Card
4323,25-03-2026,March,East,Priya,Office Supplies,Stapler,2,70102,140204,13438.6,33737.78,24.06,UPI
4324,14-07-2025,July,South,Anjali,Furniture,Table,9,54799,493191,11823.01,103216.21,20.93,Cash
4325,02-09-2025,September,East,Rahul,Electronics,Phone,2,48466,96932,2341.84,32496.55,33.53,Net Banking
4326,27-11-2025,November,North,Anjali,Office Supplies,Printer Paper,3,33746,101238,10428.37,15439.69,15.25,Cash
4327,05-11-2025,November,North,Arjun,Electronics,Keyboard,2,51130,102260,6616.75,35150.53,34.37,Card
4328,02-04-2025,April,East,Anjali,Appliances,Mixer,9,11303,101727,13859.76,9431.65,9.27,Net Banking
4329,07-06-2026,June,South,Vikram,Electronics,Mouse,6,51992,311952,3048.45,127099.04,40.74,UPI
4330,01-06-2026,June,East,Sneha,Furniture,Chair,14,18621,260694,21623.5,38511.92,14.77,Net Banking
4331,28-07-2025,July,North,Priya,Office Supplies,Stapler,14,21488,300832,57849.65,17907.74,5.95,Cash
4332,15-11-2025,November,North,Vikram,Appliances,Mixer,12,3409,40908,2025.93,12989.85,31.75,Card
4333,30-04-2026,April,Central,Arjun,Appliances,Mixer,9,16330,146970,9071.18,29925.7,20.36,Net Banking
4334,04-09-2025,September,North,Rohit,Electronics,Mouse,3,9849,29547,2633.36,3726.46,12.61,Card
4335,05-04-2026,April,South,Arjun,Appliances,Microwave,8,2817,22536,4018.02,571.63,2.54,UPI
4336,03-06-2026,June,South,Meera,Furniture,Table,12,15493,185916,33212.59,8166.14,4.39,Card
4337,04-09-2025,September,North,Arjun,Appliances,Refrigerator,11,51870,570570,113542.61,49725.37,8.72,Card
4338,19-10-2025,October,South,Sneha,Electronics,Mouse,10,63260,632600,116161.65,118256.08,18.69,UPI
4339,11-06-2025,June,East,Meera,Appliances,Air Conditioner,12,28740,344880,61998.63,35334.68,10.25,Cash
4340,04-03-2026,March,North,Vikram,Office Supplies,Envelope,10,12587,125870,8060.44,26985.98,21.44,UPI
4341,24-11-2025,November,North,Rohit,Office Supplies,Pen Set,13,58159,756067,71730.53,260622.52,34.47,UPI
4342,30-03-2025,March,South,Vikram,Electronics,Laptop,10,23961,239610,47908.88,22419.51,9.36,UPI
4343,12-04-2026,April,North,Vikram,Appliances,Mixer,12,59116,709392,26566.35,164274.98,23.16,Net Banking
4344,12-05-2026,May,West,Vikram,Electronics,Mouse,13,1636,21268,770.62,4394.74,20.66,Net Banking
4345,22-02-2025,February,West,Rohit,Electronics,Phone,5,15212,76060,4566.07,23172.36,30.47,Cash
4346,28-03-2025,March,Central,Meera,Furniture,Cabinet,12,19334,232008,11256.67,32692.76,14.09,Net Banking
4347,31-03-2026,March,North,Arjun,Office Supplies,Printer Paper,10,51227,512270,55235.74,58731.24,11.46,Net Banking
4348,02-09-2025,September,West,Neha,Appliances,Washing Machine,13,14285,185705,16662.32,18391.21,9.9,Cash
4349,05-05-2026,May,North,Meera,Office Supplies,Notebook,6,79778,478668,87408.43,21844.31,4.56,UPI
4350,29-05-2026,May,South,Anjali,Electronics,Keyboard,13,39541,514033,58975.38,68556.13,13.34,Net Banking
4351,11-01-2026,January,East,Neha,Office Supplies,Notebook,15,11591,173865,13359.81,38473.11,22.13,Net Banking
4352,14-05-2026,May,South,Rohit,Appliances,Washing Machine,9,69915,629235,71967.74,50747.13,8.06,Cash
4353,22-11-2025,November,West,Anjali,Furniture,Sofa,12,9809,117708,22333.86,13612.67,11.56,Card
4354,07-06-2025,June,West,Rohit,Office Supplies,Pen Set,15,45435,681525,48119.24,208715.93,30.62,Card
4355,19-01-2025,January,East,Rahul,Electronics,Monitor,13,66026,858338,43702.53,130601,15.22,Card
4356,06-10-2025,October,South,Anjali,Electronics,Tablet,7,39455,276185,1513.13,48323.23,17.5,Net Banking
4357,31-01-2026,January,West,Meera,Office Supplies,Marker,15,40586,608790,55652.68,148894.29,24.46,Net Banking
4358,22-06-2025,June,South,Sneha,Electronics,Keyboard,6,23128,138768,27361.1,32410.24,23.36,Cash
4359,15-02-2026,February,East,Rahul,Electronics,Phone,3,11143,33429,3534.33,4573.53,13.68,Cash
4360,20-08-2025,August,Central,Sneha,Appliances,Washing Machine,15,39532,592980,73121.86,135953.02,22.93,Net Banking
4361,01-01-2026,January,East,Rohit,Electronics,Phone,4,65922,263688,7881.16,92088.53,34.92,Net Banking
4362,29-04-2026,April,South,Meera,Appliances,Microwave,8,16011,128088,23659.4,13221.41,10.32,Net Banking
4363,16-02-2025,February,South,Anjali,Appliances,Refrigerator,4,39265,157060,21452.72,32146.5,20.47,Card
4364,04-02-2025,February,West,Anjali,Appliances,Refrigerator,8,59186,473488,5500.43,140784.23,29.73,Card
4365,24-08-2025,August,East,Arjun,Appliances,Air Conditioner,15,40631,609465,77932.02,80911.85,13.28,Cash
4366,03-08-2025,August,West,Rohit,Electronics,Phone,2,64571,129142,13265.64,15543.73,12.04,Card
4367,08-04-2025,April,North,Anjali,Furniture,Desk,13,23080,300040,55629.4,29706.37,9.9,Card
4368,31-01-2026,January,East,Rohit,Furniture,Sofa,2,30140,60280,2747.67,16619.01,27.57,Net Banking
4369,02-06-2025,June,East,Kiran,Office Supplies,Envelope,11,26616,292776,32672.41,30228.55,10.32,Net Banking
4370,13-08-2025,August,West,Priya,Furniture,Desk,13,42032,546416,48679.4,175279.9,32.08,Card
4371,22-08-2025,August,West,Arjun,Furniture,Desk,6,46024,276144,7670.17,98989.05,35.85,Cash
4372,17-08-2025,August,North,Anjali,Appliances,Air Conditioner,15,43811,657165,893.85,254653.36,38.75,Card
4373,25-02-2025,February,North,Kiran,Furniture,Sofa,11,72580,798380,59751.02,224497.29,28.12,Card
4374,14-06-2026,June,North,Kiran,Appliances,Washing Machine,1,52249,52249,8429.7,4134.99,7.91,Card
4375,08-02-2026,February,East,Rohit,Appliances,Washing Machine,7,34982,244874,15008.19,47915.45,19.57,Cash
4376,24-07-2025,July,South,Rohit,Electronics,Mouse,5,37231,186155,22167.1,17023.52,9.14,UPI
4377,13-01-2026,January,South,Kiran,Furniture,Bookshelf,3,30873,92619,13503.97,14220.09,15.35,UPI
4378,16-05-2026,May,North,Arjun,Office Supplies,Pen Set,13,28522,370786,33029.56,72753.64,19.62,Net Banking
4379,21-05-2026,May,Central,Arjun,Electronics,Tablet,1,1106,1106,158.63,76.49,6.92,Cash
4380,25-06-2026,June,North,Vikram,Electronics,Keyboard,2,36775,73550,12139.57,12175.62,16.55,Card
4381,13-01-2025,January,Central,Vikram,Appliances,Microwave,9,10199,91791,9910.25,7748.67,8.44,Cash
4382,03-11-2025,November,North,Rohit,Furniture,Chair,5,27725,138625,18404.9,39368.56,28.4,Cash
4383,08-02-2025,February,West,Priya,Electronics,Mouse,8,60054,480432,34639.04,117379.84,24.43,UPI
4384,02-09-2025,September,West,Neha,Office Supplies,Notebook,10,34298,342980,57297.64,46578.62,13.58,Cash
4385,17-02-2026,February,North,Meera,Office Supplies,Marker,3,59339,178017,4895.67,58591,32.91,UPI
4386,10-07-2025,July,North,Rahul,Office Supplies,Notebook,2,77066,154132,17493.53,31504.09,20.44,UPI
4387,25-05-2026,May,North,Vikram,Electronics,Laptop,4,6995,27980,5414.5,5260.03,18.8,Net Banking
4388,19-06-2025,June,North,Anjali,Office Supplies,Printer Paper,6,77873,467238,58238.48,60768.23,13.01,Cash
4389,28-11-2025,November,East,Neha,Appliances,Refrigerator,14,77578,1086092,135598.5,226543.96,20.86,UPI
4390,16-08-2025,August,Central,Meera,Appliances,Refrigerator,3,52431,157293,29176.68,32278.15,20.52,Net Banking
4391,09-06-2025,June,West,Arjun,Electronics,Keyboard,8,33337,266696,33817.82,20316.68,7.62,Cash
4392,09-08-2025,August,North,Vikram,Office Supplies,Envelope,13,9929,129077,2198.76,23351.28,18.09,Cash
4393,15-03-2026,March,East,Rohit,Appliances,Refrigerator,5,21619,108095,12816.05,25866.24,23.93,Cash
4394,18-12-2025,December,North,Rahul,Office Supplies,Pen Set,11,32207,354277,12648.63,124836.98,35.24,Cash
4395,29-11-2025,November,North,Rahul,Appliances,Refrigerator,4,79577,318308,39467.22,65265.38,20.5,Card
4396,29-05-2025,May,East,Meera,Appliances,Microwave,6,79236,475416,24446.04,126216.1,26.55,UPI
4397,20-03-2025,March,West,Vikram,Electronics,Keyboard,14,55460,776440,42715.08,148426.76,19.12,Net Banking
4398,22-09-2025,September,East,Rohit,Office Supplies,Stapler,11,4331,47641,3071.78,17510.67,36.76,Cash
4399,07-12-2025,December,South,Neha,Electronics,Keyboard,14,550,7700,1241.45,922.95,11.99,Card
4400,10-05-2026,May,South,Rahul,Office Supplies,Pen Set,1,12889,12889,1885.26,3300.33,25.61,Net Banking
4401,18-03-2026,March,Central,Kiran,Office Supplies,Envelope,10,46262,462620,49362.15,95443.22,20.63,Net Banking
4402,01-09-2025,September,West,Rahul,Electronics,Monitor,4,51976,207904,6541.49,46932.91,22.57,Cash
4403,12-12-2025,December,Central,Vikram,Electronics,Keyboard,1,6641,6641,1104.46,171.09,2.58,Net Banking
4404,13-01-2026,January,South,Neha,Furniture,Sofa,5,43495,217475,23366.08,46036.69,21.17,Card
4405,22-05-2025,May,South,Rohit,Electronics,Laptop,7,24223,169561,16173.57,54246.42,31.99,Net Banking
4406,14-12-2025,December,East,Rohit,Appliances,Washing Machine,13,68003,884039,99933.51,90440.29,10.23,Net Banking
4407,14-01-2026,January,South,Rohit,Furniture,Bookshelf,15,51825,777375,86421.42,149213.79,19.19,Card
4408,04-12-2025,December,North,Arjun,Office Supplies,Marker,10,75982,759820,29260.42,263405.82,34.67,Card
4409,24-06-2026,June,South,Vikram,Electronics,Phone,10,56520,565200,101110.48,19903.9,3.52,Net Banking
4410,07-05-2026,May,South,Rahul,Furniture,Table,3,79289,237867,616.96,81144.66,34.11,Cash
4411,05-09-2025,September,West,Neha,Office Supplies,Pen Set,12,18730,224760,2135.43,68757.61,30.59,Card
4412,23-04-2026,April,Central,Priya,Furniture,Table,12,49845,598140,119337.25,67543.97,11.29,Cash
4413,25-05-2026,May,Central,Rohit,Furniture,Sofa,8,581,4648,915.33,49.22,1.06,Cash
4414,29-06-2025,June,South,Priya,Office Supplies,Envelope,9,72242,650178,2217.57,232573.02,35.77,Net Banking
4415,30-05-2025,May,Central,Vikram,Appliances,Refrigerator,1,44089,44089,1744.36,14229.13,32.27,Net Banking
